student_id,archetype,mood_score,sleep_hours,study_hours,attendance_pct,internal_marks_avg,days_to_next_exam,assignment_deadlines,placement_anxiety,gate_cat_prep,family_stress,social_isolation,physical_activity_hrs,social_media_hours,burnout_score,burnout_risk_level
STU-3145,at_risk,3.3,3.3,0.6,49.0,15.0,67,0,1,0,1,0,0.0,6.9,85.21,Critical
STU-3146,balanced,4.6,5.1,7.1,81.4,70.7,84,2,0,0,0,0,1.6,1.6,35.77,Moderate
STU-3147,at_risk,2.5,3.0,2.4,59.6,35.8,5,1,1,1,1,0,0.0,5.5,100.0,Critical
STU-3148,overworked,5.9,3.8,10.4,77.1,71.1,57,0,0,0,0,0,0.6,1.5,43.1,Moderate
STU-3149,balanced,7.5,6.9,4.4,86.8,80.6,8,7,0,0,0,0,1.2,1.2,31.54,Moderate
STU-3150,balanced,7.1,7.6,3.6,77.5,71.8,83,4,1,1,0,0,1.2,1.0,36.91,Moderate
STU-3151,high_achiever,7.6,5.8,6.9,88.3,88.0,2,7,0,1,0,0,0.6,1.4,49.69,Moderate
STU-3152,balanced,6.6,7.2,5.8,78.7,72.8,82,7,0,0,0,0,0.6,2.6,33.12,Moderate
STU-3153,struggling,5.0,2.6,2.6,58.0,28.8,87,1,1,0,1,0,0.6,7.0,82.34,Critical
STU-3154,high_achiever,7.0,6.6,8.6,89.7,81.6,51,6,0,1,0,0,0.3,2.0,40.67,Moderate
STU-3155,balanced,6.5,7.2,5.7,83.3,73.3,15,7,0,0,0,0,1.8,1.7,30.03,Moderate
STU-3156,balanced,7.8,7.3,5.4,89.8,75.9,33,4,0,1,0,0,0.8,1.2,31.19,Moderate
STU-3157,overworked,4.1,4.9,11.1,81.0,62.8,32,5,1,1,0,1,0.8,2.6,70.89,High
STU-3158,at_risk,1.0,3.8,3.3,70.0,20.4,1,4,1,0,0,1,0.3,9.5,100.0,Critical
STU-3159,high_achiever,8.2,6.9,6.6,88.5,89.0,27,6,0,1,0,0,0.8,1.3,33.87,Moderate
STU-3160,struggling,6.6,5.1,3.7,55.8,39.9,46,3,1,0,1,1,0.6,4.6,70.3,High
STU-3161,balanced,6.9,6.5,6.0,81.4,65.4,90,0,0,0,0,0,1.9,1.4,23.85,Low
STU-3162,balanced,8.0,6.0,4.3,79.6,68.1,37,3,0,0,1,0,1.9,1.7,29.73,Low
STU-3163,overworked,6.3,5.3,9.6,90.4,61.7,45,3,1,0,0,1,0.9,1.2,52.9,Moderate
STU-3164,struggling,1.9,4.1,3.6,56.2,49.8,56,5,1,0,1,0,0.0,3.3,76.8,Critical
STU-3165,high_achiever,7.8,6.0,8.6,84.9,82.8,89,4,1,1,0,0,0.8,1.7,44.0,Moderate
STU-3166,high_achiever,7.7,5.2,8.0,89.9,85.7,72,7,0,0,0,0,0.7,0.9,38.2,Moderate
STU-3167,at_risk,1.0,2.4,4.2,57.6,34.1,19,3,1,0,0,1,0.3,7.1,93.44,Critical
STU-3168,at_risk,2.7,4.0,2.8,70.0,35.7,79,8,1,1,1,1,0.1,3.7,89.51,Critical
STU-3169,overworked,8.3,6.0,8.7,78.3,57.0,62,2,0,1,0,0,0.1,2.3,38.09,Moderate
STU-3170,balanced,6.2,7.4,5.4,69.5,58.4,21,6,1,0,0,0,1.0,0.8,37.1,Moderate
STU-3171,struggling,5.7,4.4,3.1,59.7,38.3,72,6,1,0,1,0,0.4,4.6,68.31,High
STU-3172,balanced,6.6,6.0,5.0,80.1,71.5,76,2,0,0,0,0,1.2,1.8,28.89,Low
STU-3173,struggling,5.4,5.2,4.9,51.8,45.9,41,8,0,0,0,1,0.5,5.8,65.71,High
STU-3174,high_achiever,8.3,5.8,7.6,90.9,76.7,57,2,0,1,0,0,0.8,2.5,34.12,Moderate
STU-3175,overworked,9.0,3.6,10.6,55.0,70.0,22,0,0,1,1,0,0.6,2.9,52.93,Moderate
STU-3176,struggling,5.6,3.9,3.3,56.8,38.4,41,3,0,1,0,1,0.8,4.9,71.71,High
STU-3177,struggling,5.6,3.3,5.3,68.0,39.5,16,6,0,0,0,1,0.4,3.3,65.29,High
STU-3178,balanced,8.0,6.9,7.0,69.3,69.0,84,7,1,1,0,0,1.1,3.1,42.07,Moderate
STU-3179,at_risk,1.0,2.1,3.4,39.1,36.1,39,3,1,0,0,1,0.3,5.9,97.81,Critical
STU-3180,at_risk,3.0,3.1,1.8,51.6,48.4,15,0,0,0,1,1,0.0,1.0,71.92,High
STU-3181,balanced,8.1,7.2,5.8,77.5,79.0,69,7,0,0,0,0,1.5,1.8,28.33,Low
STU-3182,balanced,5.6,7.1,4.1,89.0,62.3,49,4,0,0,0,0,0.7,1.4,31.9,Moderate
STU-3183,balanced,6.6,6.5,5.3,80.1,86.9,42,2,0,0,1,0,1.5,1.6,33.76,Moderate
STU-3184,balanced,7.7,6.2,5.8,86.3,69.5,62,6,1,0,0,0,0.8,1.9,36.52,Moderate
STU-3185,overworked,7.7,5.7,8.5,82.3,82.7,79,6,0,1,0,0,0.0,1.4,42.17,Moderate
STU-3186,balanced,7.2,7.0,5.1,79.4,78.1,4,5,0,0,0,0,1.7,1.5,36.59,Moderate
STU-3187,overworked,8.4,6.3,10.4,98.1,67.1,80,0,1,1,0,0,0.2,1.8,40.99,Moderate
STU-3188,overworked,5.7,5.3,9.8,77.9,71.3,61,2,1,1,0,0,0.9,2.7,53.86,Moderate
STU-3189,high_achiever,8.0,5.4,4.8,100.0,81.8,0,4,0,0,0,0,0.8,1.5,40.38,Moderate
STU-3190,balanced,7.9,8.4,7.3,75.5,82.7,28,1,0,0,1,0,1.0,1.7,20.59,Low
STU-3191,struggling,1.5,4.5,2.1,73.1,48.6,6,7,1,0,0,1,0.4,6.9,100.0,Critical
STU-3192,overworked,4.4,5.2,10.0,89.0,78.7,7,3,1,1,0,0,0.4,2.4,67.43,High
STU-3193,overworked,3.3,4.8,9.9,82.6,60.8,88,5,0,0,1,1,0.0,2.0,66.2,High
STU-3194,high_achiever,7.1,7.3,8.9,91.2,80.9,66,7,0,0,0,0,1.2,1.5,29.11,Low
STU-3195,balanced,6.5,7.4,6.6,79.4,74.4,39,4,0,1,0,0,1.5,1.7,30.98,Moderate
STU-3196,high_achiever,7.2,6.0,10.2,90.0,93.2,3,7,1,0,0,0,1.7,1.3,55.38,High
STU-3197,high_achiever,7.9,5.4,5.1,91.2,82.5,8,0,0,0,0,0,1.8,1.3,30.51,Moderate
STU-3198,struggling,3.3,6.8,4.3,68.8,45.9,60,0,1,0,0,0,0.5,7.3,57.82,High
STU-3199,at_risk,2.2,3.3,4.4,60.8,55.4,88,3,1,0,0,1,0.2,6.3,81.05,Critical
STU-3200,at_risk,3.6,3.3,4.1,53.5,15.0,49,3,1,0,1,1,0.3,3.7,89.91,Critical
STU-3201,at_risk,3.4,3.8,2.8,64.5,32.1,0,5,1,0,1,1,0.3,8.5,100.0,Critical
STU-3202,overworked,3.8,5.4,8.1,68.0,73.6,57,4,0,0,0,0,0.4,3.1,46.76,Moderate
STU-3203,overworked,5.3,5.2,8.2,70.8,81.2,14,6,0,1,0,0,0.2,3.1,52.97,Moderate
STU-3204,balanced,5.7,7.4,6.1,85.4,73.9,31,0,0,0,1,1,0.8,2.6,37.73,Moderate
STU-3205,high_achiever,7.1,6.8,6.1,86.3,82.7,31,8,1,1,0,0,0.7,0.9,45.8,Moderate
STU-3206,balanced,7.1,8.0,4.5,68.2,76.2,50,2,1,0,0,0,1.9,2.1,32.88,Moderate
STU-3207,high_achiever,8.1,6.7,4.4,93.1,86.0,69,8,0,1,0,0,0.8,1.3,35.24,Moderate
STU-3208,overworked,5.2,7.0,8.9,79.7,66.0,56,8,0,0,0,1,0.6,2.3,45.58,Moderate
STU-3209,struggling,1.1,4.8,3.0,61.3,37.8,48,4,1,0,0,1,0.7,6.1,83.36,Critical
STU-3210,struggling,5.7,5.2,1.8,84.1,40.9,53,2,0,1,1,1,0.2,5.9,67.43,High
STU-3211,balanced,7.8,6.7,4.8,100.0,74.7,2,8,0,0,0,0,1.1,1.4,38.25,Moderate
STU-3212,at_risk,2.7,3.5,2.6,70.0,30.9,64,8,0,0,0,1,0.1,4.9,77.34,Critical
STU-3213,overworked,4.6,4.5,7.3,79.0,74.3,15,1,0,1,1,0,1.0,2.6,49.57,Moderate
STU-3214,struggling,2.0,3.0,1.6,84.5,55.5,28,1,0,0,0,1,0.1,3.4,62.11,High
STU-3215,balanced,6.6,8.1,5.5,70.4,93.5,12,5,0,0,0,0,0.7,1.4,33.64,Moderate
STU-3216,struggling,4.6,3.9,1.7,50.4,41.1,30,2,1,0,1,0,0.3,5.1,73.07,High
STU-3217,struggling,3.9,3.2,3.9,77.4,50.0,87,2,1,0,1,0,0.2,4.9,69.18,High
STU-3218,balanced,6.3,8.2,6.0,82.2,84.7,61,4,0,0,0,1,0.7,2.1,33.04,Moderate
STU-3219,overworked,4.1,5.5,9.9,76.2,78.6,68,2,1,1,0,0,0.2,2.4,57.49,High
STU-3220,at_risk,1.9,4.0,1.7,25.9,16.4,9,5,0,1,0,1,0.3,3.8,100.0,Critical
STU-3221,high_achiever,7.8,6.2,9.3,91.9,89.5,52,2,0,1,0,0,1.1,1.3,34.52,Moderate
STU-3222,at_risk,4.0,4.6,4.9,51.3,27.5,0,5,1,0,0,1,0.0,3.8,100.0,Critical
STU-3223,balanced,6.6,4.6,8.5,77.4,70.4,2,2,1,0,1,0,1.9,1.1,60.09,High
STU-3224,overworked,4.6,3.7,12.1,87.2,79.2,66,6,0,0,1,0,0.5,2.7,58.17,High
STU-3225,balanced,7.3,6.3,3.8,85.3,84.3,30,6,0,1,0,0,1.0,1.7,34.4,Moderate
STU-3226,high_achiever,7.8,7.0,7.9,93.7,81.3,82,6,1,1,0,0,0.7,1.8,42.96,Moderate
STU-3227,overworked,5.2,4.6,11.3,74.4,77.5,75,0,1,1,1,0,0.4,1.4,63.81,High
STU-3228,struggling,4.2,3.6,1.4,46.5,47.5,18,5,0,1,0,0,0.9,3.9,70.44,High
STU-3229,balanced,7.1,6.1,4.9,71.8,68.2,58,5,0,0,0,0,0.8,0.7,34.31,Moderate
STU-3230,struggling,4.3,3.7,3.8,52.0,25.0,23,6,0,0,0,0,1.0,5.1,67.57,High
STU-3231,balanced,5.3,5.8,7.5,94.0,81.0,59,5,0,0,1,0,0.8,2.7,43.82,Moderate
STU-3232,at_risk,3.2,3.9,0.0,30.0,31.9,34,2,0,0,1,1,0.2,3.4,81.85,Critical
STU-3233,balanced,7.0,7.6,6.3,73.9,86.6,42,3,1,0,0,0,0.7,2.5,31.98,Moderate
STU-3234,struggling,4.2,4.8,3.8,70.1,56.7,76,6,1,1,0,0,0.5,5.5,65.01,High
STU-3235,overworked,5.9,4.4,7.8,75.1,71.8,42,6,1,1,0,0,0.5,3.0,59.26,High
STU-3236,at_risk,2.8,4.0,2.1,59.5,43.8,15,7,1,1,0,1,0.1,10.0,95.25,Critical
STU-3237,struggling,6.2,2.9,4.7,79.2,29.1,52,1,1,0,1,1,0.3,5.9,75.69,Critical
STU-3238,high_achiever,8.1,6.6,5.7,100.0,82.0,37,7,0,1,0,0,1.2,1.1,30.15,Moderate
STU-3239,at_risk,1.6,2.1,3.6,38.9,31.8,25,5,1,0,0,1,0.0,6.4,99.59,Critical
STU-3240,high_achiever,8.6,6.7,6.3,95.3,85.0,25,0,1,0,1,0,1.0,0.7,31.56,Moderate
STU-3241,balanced,7.5,8.1,4.6,100.0,79.5,12,5,1,0,0,0,0.6,1.3,38.08,Moderate
STU-3242,overworked,7.4,5.0,9.7,66.4,83.2,32,4,1,1,1,1,0.1,2.9,69.25,High
STU-3243,balanced,7.2,7.8,7.7,84.1,73.6,90,6,1,0,0,0,1.2,1.4,31.96,Moderate
STU-3244,at_risk,2.9,3.3,2.5,25.7,36.9,88,7,0,0,1,0,0.3,4.0,83.39,Critical
STU-3245,struggling,1.2,2.9,4.7,58.3,73.9,82,8,1,0,0,0,0.4,5.6,76.5,Critical
STU-3246,struggling,3.4,3.6,1.9,70.0,62.4,51,3,1,0,0,1,0.4,3.6,66.42,High
STU-3247,overworked,2.6,6.3,7.6,66.8,71.2,77,7,1,1,1,0,0.5,2.1,63.64,High
STU-3248,overworked,7.2,3.3,7.3,76.9,57.4,87,7,0,1,0,1,0.8,1.3,58.7,High
STU-3249,balanced,8.2,8.0,7.8,82.6,66.9,60,1,1,0,0,0,1.2,1.5,24.51,Low
STU-3250,struggling,4.2,4.1,2.4,59.1,58.6,20,0,1,1,0,0,0.6,2.4,60.26,High
STU-3251,struggling,3.8,3.1,3.3,63.8,58.2,88,7,1,1,1,0,0.3,3.5,80.39,Critical
STU-3252,balanced,8.0,7.4,6.7,84.0,85.3,33,0,0,0,0,0,1.2,1.8,19.55,Low
STU-3253,balanced,8.8,8.2,6.2,86.1,80.6,50,7,0,1,0,0,1.6,2.6,26.14,Low
STU-3254,overworked,7.5,5.3,10.5,91.8,77.5,30,2,0,0,1,0,0.7,1.9,42.1,Moderate
STU-3255,balanced,7.9,7.1,6.8,100.0,65.6,87,2,0,0,1,0,0.9,3.4,30.53,Moderate
STU-3256,balanced,7.4,6.9,7.0,100.0,69.7,24,3,1,0,1,0,1.2,1.6,37.38,Moderate
STU-3257,high_achiever,8.8,7.6,7.9,100.0,81.6,63,1,1,1,0,0,0.7,2.1,33.48,Moderate
STU-3258,struggling,1.9,4.1,3.9,54.2,39.8,42,5,1,0,1,0,0.2,3.2,79.05,Critical
STU-3259,at_risk,1.0,3.6,2.8,46.6,51.1,7,7,1,0,1,0,0.0,4.8,99.53,Critical
STU-3260,overworked,6.6,5.2,12.7,69.9,56.1,28,1,0,0,1,0,0.9,1.1,48.97,Moderate
STU-3261,balanced,6.2,5.3,5.1,89.2,65.2,86,2,0,0,0,0,1.4,2.3,29.56,Low
STU-3262,balanced,7.0,8.3,6.3,79.9,78.3,16,7,0,0,0,0,0.9,2.5,28.32,Low
STU-3263,overworked,5.7,5.2,8.0,64.5,66.2,64,0,1,1,1,0,0.4,3.1,59.52,High
STU-3264,at_risk,2.7,4.7,0.6,64.2,28.5,56,0,1,0,1,0,0.3,6.2,71.77,High
STU-3265,balanced,7.9,7.6,5.0,79.0,73.7,40,2,0,0,0,0,0.4,0.4,24.31,Low
STU-3266,struggling,2.8,6.7,5.6,80.8,44.2,4,7,0,1,1,0,0.0,3.2,79.7,Critical
STU-3267,high_achiever,5.9,6.2,6.8,84.5,78.8,86,6,1,1,0,0,0.9,1.6,45.99,Moderate
STU-3268,overworked,5.9,5.1,9.6,71.5,56.7,47,0,0,1,0,0,0.9,2.7,47.91,Moderate
STU-3269,high_achiever,7.7,6.4,7.6,81.8,78.3,51,3,0,1,0,0,0.7,1.2,32.61,Moderate
STU-3270,high_achiever,8.1,6.6,8.7,100.0,77.4,51,4,0,1,0,0,1.1,1.5,33.91,Moderate
STU-3271,at_risk,1.4,2.6,2.4,33.8,39.9,62,3,0,0,1,1,0.1,6.5,93.16,Critical
STU-3272,balanced,7.4,6.3,5.7,92.7,77.1,62,8,0,0,0,0,1.3,2.3,29.24,Low
STU-3273,high_achiever,9.2,5.8,8.1,94.7,79.6,90,8,0,0,1,0,1.4,1.6,36.68,Moderate
STU-3274,overworked,5.8,4.9,8.7,60.6,66.8,36,3,0,0,0,0,0.3,2.4,43.3,Moderate
STU-3275,balanced,7.0,7.5,6.3,67.1,80.7,28,4,0,0,0,0,1.1,1.7,23.98,Low
STU-3276,at_risk,4.0,3.7,0.0,53.6,42.1,68,1,1,1,0,1,0.3,5.6,82.36,Critical
STU-3277,struggling,3.0,5.2,2.3,51.3,51.2,29,4,0,0,1,0,0.0,7.2,72.79,High
STU-3278,balanced,6.7,5.9,5.9,78.1,84.4,20,2,0,1,0,0,0.9,2.1,35.98,Moderate
STU-3279,at_risk,1.8,3.7,3.3,49.3,39.2,63,4,0,0,0,1,0.0,8.5,87.14,Critical
STU-3280,balanced,6.8,6.9,7.2,72.9,79.8,64,7,0,0,0,0,1.0,2.9,33.04,Moderate
STU-3281,balanced,8.5,6.4,4.0,80.1,77.1,26,7,0,0,1,0,1.0,2.3,32.5,Moderate
STU-3282,struggling,1.0,5.2,2.2,57.7,70.6,37,1,1,0,1,0,0.8,3.9,66.59,High
STU-3283,overworked,4.7,4.7,8.6,60.8,71.0,32,5,1,0,0,1,0.5,1.7,64.22,High
STU-3284,overworked,4.8,4.4,10.3,62.6,79.1,34,6,1,0,0,0,0.3,3.0,64.02,High
STU-3285,balanced,7.8,6.4,4.0,70.5,83.8,72,6,0,0,0,0,1.1,1.4,29.33,Low
STU-3286,balanced,8.3,7.6,6.0,87.1,76.4,56,2,0,0,1,0,1.3,1.9,23.39,Low
STU-3287,balanced,8.0,7.3,4.4,86.2,77.0,18,6,0,1,0,0,1.4,1.7,31.23,Moderate
STU-3288,balanced,7.1,7.6,5.0,78.9,79.8,40,7,0,1,0,0,1.1,3.1,36.02,Moderate
STU-3289,struggling,4.0,5.5,2.8,73.1,62.7,51,5,1,1,1,0,0.7,4.1,61.64,High
STU-3290,overworked,4.6,4.7,12.0,100.0,73.4,22,4,0,0,0,0,0.4,1.9,50.72,Moderate
STU-3291,overworked,8.8,6.8,11.2,89.2,78.3,66,6,1,1,0,0,0.4,1.6,46.0,Moderate
STU-3292,high_achiever,8.1,5.5,6.8,86.9,91.1,48,5,0,1,1,0,0.8,1.6,39.87,Moderate
STU-3293,overworked,7.9,3.3,10.2,65.2,64.9,8,8,1,1,1,0,0.5,2.4,78.16,Critical
STU-3294,struggling,4.2,3.7,3.3,62.4,54.3,25,3,1,1,1,0,0.3,5.9,76.6,Critical
STU-3295,struggling,4.3,4.0,1.9,63.8,66.5,40,7,0,0,1,0,0.4,3.6,59.37,High
STU-3296,at_risk,2.2,4.2,1.4,53.3,31.8,5,4,0,0,0,1,0.0,3.1,97.08,Critical
STU-3297,high_achiever,8.1,6.8,7.3,87.2,90.8,22,0,1,0,0,0,1.4,1.0,28.26,Low
STU-3298,high_achiever,8.5,6.2,6.6,93.7,75.9,3,4,1,1,0,0,0.6,0.9,49.38,Moderate
STU-3299,high_achiever,8.7,5.1,7.4,95.1,83.2,81,1,1,0,1,0,0.7,1.5,38.96,Moderate
STU-3300,high_achiever,8.6,5.0,5.9,93.8,85.3,73,7,0,1,0,0,1.3,1.5,36.84,Moderate
STU-3301,balanced,6.9,8.9,7.3,86.0,75.6,46,6,1,0,0,0,1.4,2.3,30.38,Moderate
STU-3302,struggling,2.9,6.6,3.9,85.0,54.2,45,6,1,1,0,0,0.2,6.9,67.35,High
STU-3303,high_achiever,7.9,5.7,7.8,88.5,82.3,41,7,0,0,0,1,0.8,1.6,37.55,Moderate
STU-3304,struggling,3.7,5.7,1.6,64.1,44.4,74,8,0,0,0,0,0.2,7.3,60.89,High
STU-3305,balanced,8.0,6.6,4.9,73.1,81.0,34,2,0,0,0,0,1.1,1.6,24.22,Low
STU-3306,struggling,3.7,2.1,2.8,72.7,33.9,67,2,0,1,1,1,0.0,4.2,80.12,Critical
STU-3307,overworked,5.5,3.9,8.9,77.5,76.5,39,2,1,0,1,1,0.8,2.0,63.19,High
STU-3308,balanced,7.0,7.7,7.8,83.1,64.0,68,6,1,0,0,0,1.2,1.4,33.84,Moderate
STU-3309,overworked,8.5,3.8,10.0,69.2,66.9,65,6,0,0,1,0,0.6,2.5,47.54,Moderate
STU-3310,high_achiever,7.3,6.7,9.0,86.5,96.5,64,8,0,0,0,0,1.5,2.1,32.89,Moderate
STU-3311,high_achiever,8.7,5.8,6.2,94.8,86.8,50,8,1,0,0,0,0.9,0.1,36.49,Moderate
STU-3312,high_achiever,6.9,6.8,6.8,87.9,100.0,28,2,1,0,0,0,1.4,1.9,34.95,Moderate
STU-3313,at_risk,3.3,2.7,0.7,62.5,15.0,79,4,1,0,1,1,0.1,1.9,86.91,Critical
STU-3314,balanced,8.1,7.2,6.6,97.7,73.9,56,3,0,0,0,0,2.3,1.9,20.05,Low
STU-3315,struggling,3.1,6.4,5.1,79.7,52.7,82,1,1,1,0,0,0.0,5.5,58.55,High
STU-3316,overworked,5.0,5.2,13.1,81.2,71.4,59,8,0,1,0,0,0.4,1.1,58.33,High
STU-3317,struggling,4.2,3.3,1.7,56.2,52.8,43,4,1,1,1,1,0.2,3.2,83.52,Critical
STU-3318,overworked,6.3,5.1,8.7,83.9,68.1,30,2,0,0,0,0,0.0,3.0,40.53,Moderate
STU-3319,overworked,5.3,3.4,8.4,98.2,54.9,74,0,1,0,1,0,0.3,2.2,57.81,High
STU-3320,at_risk,1.0,3.7,0.0,49.5,30.2,4,6,0,0,1,1,0.0,7.9,100.0,Critical
STU-3321,overworked,6.2,5.5,11.4,65.9,79.2,7,8,1,0,0,0,0.4,1.9,61.89,High
STU-3322,overworked,6.4,4.1,10.3,97.3,79.8,80,7,1,1,0,0,0.8,1.6,59.98,High
STU-3323,overworked,3.8,4.8,12.1,71.9,81.1,69,8,1,1,0,0,0.7,3.1,68.12,High
STU-3324,struggling,4.8,4.3,5.1,42.1,56.4,45,1,1,0,1,0,0.4,1.8,62.35,High
STU-3325,overworked,2.8,4.3,10.3,80.0,71.7,77,6,0,1,0,0,0.1,3.1,63.65,High
STU-3326,balanced,7.2,7.8,4.3,83.8,78.4,52,3,0,0,0,0,1.0,2.2,24.07,Low
STU-3327,struggling,3.8,4.3,4.3,71.5,52.8,19,3,0,0,0,1,0.6,5.8,58.19,High
STU-3328,struggling,1.9,5.9,3.1,64.0,65.7,77,0,0,1,0,0,0.3,4.9,54.73,Moderate
STU-3329,struggling,4.6,5.2,2.6,50.9,75.0,19,8,1,1,0,0,0.3,3.8,68.97,High
STU-3330,struggling,3.9,3.2,4.2,51.8,70.9,17,0,1,0,0,0,0.4,4.4,63.19,High
STU-3331,struggling,5.4,4.7,6.7,75.6,57.9,76,0,1,0,1,0,0.0,4.6,56.24,High
STU-3332,at_risk,1.7,4.8,0.5,38.4,31.3,75,8,1,0,1,1,0.2,4.6,92.44,Critical
STU-3333,balanced,8.3,6.6,4.2,76.0,88.7,65,6,0,0,0,0,0.9,1.7,26.09,Low
STU-3334,struggling,2.2,3.6,1.5,73.5,53.2,5,6,0,0,1,0,1.0,3.7,80.17,Critical
STU-3335,overworked,7.8,6.1,10.1,66.9,87.4,28,3,1,0,0,0,0.4,1.9,44.6,Moderate
STU-3336,overworked,5.5,3.8,9.6,70.2,45.0,12,2,0,1,0,0,0.1,1.8,64.84,High
STU-3337,high_achiever,8.3,6.0,7.6,84.8,90.5,80,0,0,0,0,0,0.5,0.2,27.69,Low
STU-3338,struggling,2.7,6.6,4.3,71.5,64.5,82,1,0,0,0,1,0.3,5.0,53.08,Moderate
STU-3339,struggling,4.2,3.6,4.4,36.6,67.8,90,4,0,0,0,0,0.7,6.6,67.15,High
STU-3340,overworked,5.4,4.9,7.7,95.5,65.1,9,4,1,0,0,1,0.5,2.4,60.5,High
STU-3341,balanced,5.5,7.0,5.0,81.3,83.5,19,3,0,0,0,0,1.3,2.3,30.05,Moderate
STU-3342,at_risk,2.2,2.5,2.4,49.3,49.0,56,1,0,0,1,1,0.1,5.6,82.26,Critical
STU-3343,overworked,4.1,6.4,11.2,65.9,78.0,4,7,0,0,0,0,0.0,3.0,67.01,High
STU-3344,at_risk,2.9,1.6,0.2,55.0,29.6,29,4,1,0,1,0,0.0,9.0,99.82,Critical
STU-3345,high_achiever,8.5,5.7,9.1,83.2,83.2,60,4,0,1,0,0,1.0,2.4,38.15,Moderate
STU-3346,balanced,6.7,6.2,6.7,77.7,76.7,54,4,0,0,0,0,0.7,2.1,31.96,Moderate
STU-3347,high_achiever,6.8,7.2,7.7,94.7,82.7,27,7,1,1,0,0,1.1,1.4,42.88,Moderate
STU-3348,struggling,4.3,6.0,5.1,47.8,63.8,57,2,1,1,0,0,0.7,4.6,62.96,High
STU-3349,struggling,4.7,3.5,2.9,71.0,46.1,50,8,0,1,1,1,0.6,6.8,81.8,Critical
STU-3350,high_achiever,9.4,6.4,7.2,92.6,84.6,71,5,1,1,0,0,1.2,0.5,36.57,Moderate
STU-3351,at_risk,1.1,2.5,3.1,45.0,46.4,22,4,1,0,0,1,0.1,8.4,96.99,Critical
STU-3352,balanced,5.2,7.2,2.9,70.4,67.9,32,8,0,0,1,0,0.8,1.5,39.19,Moderate
STU-3353,balanced,5.8,8.2,4.7,64.2,72.1,38,4,0,0,0,0,0.8,1.3,30.99,Moderate
STU-3354,high_achiever,7.4,5.7,7.5,96.7,88.2,44,5,0,0,0,0,0.0,0.8,34.65,Moderate
STU-3355,struggling,3.6,4.1,2.0,45.1,75.0,78,1,0,0,1,0,0.3,5.8,64.14,High
STU-3356,overworked,5.6,4.9,7.8,62.9,73.9,9,8,1,1,0,0,0.5,3.0,72.22,High
STU-3357,struggling,2.8,5.9,4.6,70.3,75.0,12,3,1,0,0,0,0.9,5.8,64.91,High
STU-3358,high_achiever,8.7,6.1,6.3,94.4,79.9,7,4,1,1,0,0,1.2,1.5,42.28,Moderate
STU-3359,high_achiever,7.8,7.4,7.1,91.4,87.0,16,2,1,1,0,1,1.2,1.2,41.3,Moderate
STU-3360,struggling,2.4,3.5,2.5,67.6,53.9,3,2,1,0,1,1,0.3,5.8,100.0,Critical
STU-3361,overworked,5.1,4.0,8.3,63.3,71.4,82,6,0,1,0,1,0.1,1.8,63.49,High
STU-3362,high_achiever,8.6,7.2,6.9,97.3,72.9,58,1,1,0,0,0,1.8,1.7,24.48,Low
STU-3363,struggling,2.7,4.0,4.4,69.6,60.0,17,5,1,0,1,1,0.1,3.4,74.72,High
STU-3364,high_achiever,8.4,6.5,8.8,91.2,85.0,17,2,0,1,0,0,1.3,2.0,28.96,Low
STU-3365,balanced,6.1,6.7,9.3,79.9,74.0,9,3,0,0,0,0,1.4,2.4,36.87,Moderate
STU-3366,high_achiever,8.7,5.7,6.1,96.8,85.1,79,0,0,0,0,0,0.5,0.7,23.49,Low
STU-3367,balanced,7.2,7.4,5.1,85.1,71.5,35,6,0,0,0,0,1.7,3.3,26.69,Low
STU-3368,balanced,7.7,7.3,5.7,87.2,78.8,44,1,1,0,0,0,1.0,2.6,29.76,Low
STU-3369,overworked,4.9,7.0,9.3,80.5,71.8,48,0,0,0,0,0,0.4,2.6,33.59,Moderate
STU-3370,balanced,7.8,5.6,3.9,96.6,65.0,72,5,0,0,1,0,0.4,1.1,39.13,Moderate
STU-3371,high_achiever,6.4,5.8,5.3,89.6,82.4,20,2,0,0,0,0,0.8,2.3,29.74,Low
STU-3372,overworked,5.3,5.3,8.0,82.9,66.0,77,0,1,0,1,1,0.5,2.1,50.84,Moderate
STU-3373,balanced,8.5,8.7,5.3,74.8,87.0,0,2,0,0,0,0,2.0,1.7,16.79,Low
STU-3374,high_achiever,7.7,5.3,6.7,99.6,84.0,34,4,1,1,0,0,0.6,1.6,43.61,Moderate
STU-3375,at_risk,2.4,2.2,0.4,59.1,39.4,68,3,1,0,1,1,0.0,6.4,91.89,Critical
STU-3376,struggling,2.8,5.9,4.7,61.7,53.7,46,4,1,0,0,1,0.3,5.5,68.38,High
STU-3377,overworked,6.8,5.4,9.1,73.1,78.4,25,2,0,1,0,0,0.4,1.6,41.91,Moderate
STU-3378,overworked,6.7,3.4,9.0,88.7,68.3,59,5,1,0,0,0,0.5,3.1,54.94,Moderate
STU-3379,balanced,6.8,6.9,6.6,89.5,74.3,36,3,1,0,0,0,1.2,2.0,35.4,Moderate
STU-3380,overworked,7.1,5.7,7.9,75.3,67.8,67,5,0,1,0,1,0.8,2.0,47.92,Moderate
STU-3381,struggling,3.1,3.9,4.2,80.8,49.5,10,4,1,0,0,0,0.0,2.5,70.69,High
STU-3382,balanced,5.7,6.3,5.5,62.4,72.0,61,8,1,1,1,0,0.7,0.9,56.73,High
